filename,fire,smoke
WEBFire579_jpg.rf.37f8efba071d5ae4e870b03ed3c0b0a2.jpg,1,0
new_fire_fire-433_png_jpg.rf.ecae8026fe84e2509b24a2a8d9ff1aa1.jpg,1,0
Img_1736_jpg.rf.2ebda759260565feab1379cd8dcc6053.jpg,1,0
97_jpg.rf.9bc9b8c18947d5344c6cb315dba156e4.jpg,1,0
WEBSmoke2333_jpg.rf.3eb3a970bceef8d94309e893e3a0278b.jpg,1,1
Img_38_jpg.rf.913c0404da3a76f629324343a21d11ee.jpg,1,0
Img_560_jpg.rf.f1bf9029a96c5e2dbdb6a78508263f53.jpg,1,0
WEBFire1259_jpg.rf.aedcf8bc531fa75084a96f9cf12490f3.jpg,1,1
fire1-234-_jpg.rf.d739b4d133c9a8d1568513561d8cddb3.jpg,1,0
fire1-27-_jpg.rf.6d6c9422d2ee94d58abb300a3ccfcec0.jpg,1,0
Img_1982_jpg.rf.4086717ecf2d4cf5e95697710a7ceac8.jpg,1,0
new_fire_fire-7_png_jpg.rf.e435042680c4be2754c5437f3a451771.jpg,1,1
Img_1967_jpg.rf.632d0e814cb8e461159c0b7b0a40a70b.jpg,1,0
Img_30_jpg.rf.c811f0fa43dd0adf904090f431348976.jpg,1,0
Img_1600_jpg.rf.0232f9d5b46ff7d7a7c7af704163d524.jpg,1,0
WEBFire2235_jpg.rf.e7624ec01e2648861c12cbdaed79594e.jpg,1,1
fire1-20-_jpg.rf.8dc46ef30b9d72153144df05e80cbabd.jpg,1,1
ck0tx2twm5xya0a46rieclafo_jpeg_jpg.rf.2803e89f037a90252d8cdcdf53406704.jpg,0,1
ezgif-frame-072_jpg.rf.2b1912346b47d81f1dd24713da7ee2f0.jpg,1,0
new_fire_fire-735_png_jpg.rf.9b40f32db95a266482fa470e3dbfab8d.jpg,1,1
Img_7_jpg.rf.b9e5362b9efa8fd46e701c35ce37f879.jpg,1,0
Img_2105_jpg.rf.4148957c21003683d3ff590291a1b0a6.jpg,1,0
ck0tzncx5rg970794klhrot7p_jpeg_jpg.rf.6eab90e27c3878c238e4dc443c54b586.jpg,0,1
Img_1659_jpg.rf.5c45593f88e8163d136f3697bf0c7acd.jpg,1,0
WEBFire1419_jpg.rf.006d6469ff3a3c16b3da97937b0a8d30.jpg,1,0
Img_1275_jpg.rf.4aafb996758f77cc3f3881c00be2b605.jpg,1,0
Img_35_jpg.rf.2634369fb2ae13162eeae70fb9365d8e.jpg,1,0
WEBSmoke1794_jpg.rf.00e45bd8a0f463eb63ad09a7d0f024ca.jpg,1,1
new_fire_fire-483_png_jpg.rf.718feea29173e8cd585bb1513c1927f6.jpg,1,0
fire1-467-_jpg.rf.d52f88fd1e25bd3c72b2fd837a45e1d2.jpg,1,0
Img_1609_jpg.rf.e50e924cc2f090dafb61bec08841cc6d.jpg,1,0
WEBFire1169_jpg.rf.308d011c043a8f27f43b304456690ccd.jpg,1,0
fire1-282-_jpg.rf.a975fa5b0202b26c754ca2a71bc28c24.jpg,1,0
Img_1383_jpg.rf.fd33dd2ed06908ccd6e8312c793bc00b.jpg,1,0
Img_1960_jpg.rf.92d45e5ba29094fd4043bb3a9c90a7f6.jpg,1,0
fire1-535-_jpg.rf.f46702899e4c1230bdf41d1049bf1e4b.jpg,1,0
Img_1790_jpg.rf.a89c707751eeb11cb710b673eeb7f254.jpg,1,0
fire1-553-_jpg.rf.5438956dd30e8e7ccf95df2d62085351.jpg,1,0
fire1-1542-_jpg.rf.c3e67cf3fc097d3b30f6eec6834e4363.jpg,1,1
Img_375_jpg.rf.75c1a5bd9dff214d9fcd70356f1d6589.jpg,1,0
Img_1402_jpg.rf.784dc2b881320756abe3a6d447fd3283.jpg,1,0
MirrorWEBFire1048_jpg.rf.00eab98aa2fa08643166d048326ecc07.jpg,1,1
ck0kkz639le090848leseakdk_jpeg_jpg.rf.efd524df6807383c6b31fe4680279c9d.jpg,0,1
Img_1292_jpg.rf.a05165b8a2b4718ccb0b2f7235f0b95b.jpg,1,0
33_jpg.rf.1c93455d9a99acc255fa2e231b5eaa29.jpg,1,0
WEBSmoke1210_jpg.rf.5c9b59992648b0852f70be7149decf83.jpg,1,1
new_fire_fire-559_png_jpg.rf.cf1b0b818380b352c06d58d772b1424a.jpg,1,0
fire1-959-_jpg.rf.8ac221a8eae0ea93c3b710cbe371b7e4.jpg,1,1
Img_54_jpg.rf.acdd8472794c7cfa303ec762f65df9f4.jpg,1,0
Img_1587_jpg.rf.6fdfbe5969bd3529043dd8e26e8f1f56.jpg,1,0
Img_2038_jpg.rf.6f49b70f7edcbf6787001e9ea69bf606.jpg,1,0
Img_545_jpg.rf.6203c802eb0fb06a74fa94474e30d5a9.jpg,1,0
MirrorWEBFire169_jpg.rf.6adb8e14b8f077523f5b3faf4f2fe0cb.jpg,1,1
Img_505_jpg.rf.ef3b657fe1501b5be059b5cfdd6df4c4.jpg,1,0
WEBFire1157_jpg.rf.df3dcfce19f45a8fe065fc9a9702aa7b.jpg,1,0
MirrorWEBSmoke2854_jpg.rf.852b9ee55a9a9b821a052be0de9ae88e.jpg,1,1
Img_1044_jpg.rf.7b82b02b97b2b5b2ec083321c7d2a480.jpg,1,0
Img_276_jpg.rf.dc2dc5c71efdaa25ac9ec9d9e300471e.jpg,1,0
fire1-459-_jpg.rf.e372b79a7419a67fdb7fdfe89506ff92.jpg,1,0
WEBFire1598_jpg.rf.9c6997af2cba8e4c7da7109b4b6efdfd.jpg,1,0
ezgif-frame-117_jpg.rf.66b7e2b50fa12d863f34c0ec163b9de7.jpg,1,0
NoiseWEBSmoke623_jpg.rf.55c93a806e6b3f5baae8ea9330427ac4.jpg,1,1
ezgif-frame-111_jpg.rf.3e089182a4bcc67c7ee89130237fc6f4.jpg,1,0
fire1-939-_jpg.rf.9d4d18b2b87368ea7019526c3815ec4d.jpg,1,0
ck0u02mwv6bah0a467209caub_jpeg_jpg.rf.0d5aa987cde2eb0f1f8f50cb18880249.jpg,0,1
fire1-371-_jpg.rf.55d5bd4b7b60a6e548a6c6bca92421fe.jpg,1,0
Img_1630_jpg.rf.150b4188d18d7f10618894229da93b8c.jpg,1,0
new_fire_fire-581_png_jpg.rf.480e95fa5b6eb7d8ad37fa200b908565.jpg,1,0
fire1-448-_jpg.rf.459514b2396dae39ed079e8d9e739b60.jpg,1,0
WEBSmoke1007_jpg.rf.88f5b33db9c7a1ebd83b24e00751c2d1.jpg,1,0
Img_1687_jpg.rf.86052af24f32b991d6d7e873dfea607a.jpg,1,0
Img_1957_jpg.rf.0cd8999475d29cb11b766863a1bdef01.jpg,1,0
Img_1264_jpg.rf.0c43b0fff076e1806c6b6d250dc92427.jpg,1,0
Img_497_jpg.rf.131ff95cb42dc8a465245c480681d38c.jpg,1,0
WEBFire180_jpg.rf.16a9644dd9391265b0143d63ba201df3.jpg,1,1
new_fire_fire-550_png_jpg.rf.c14ab56c58a57081f27420beb056a666.jpg,1,0
Img_1824_jpg.rf.bf09ff4da6461af2904ddb326d5b271d.jpg,1,0
MirrorWEBFire1588_jpg.rf.44ee09c122e836f46ad38dc2d4a33cab.jpg,1,1
Img_1204_jpg.rf.e58e09ecafbef2ef45d3051a66ef169b.jpg,1,0
Img_87_jpg.rf.a3d42cd8dfc902def59891e71fd4a0c7.jpg,1,0
Img_1585_jpg.rf.49c7877560e05b59b6be8d40b17aa9c4.jpg,1,0
Img_1410_jpg.rf.d3beb0133d693502df11b394fdb9add8.jpg,1,0
Img_1827_jpg.rf.afc6b1499c9697e90609d0bc02fde0b4.jpg,1,0
Img_498_jpg.rf.98df388e2bb6a32ed99ee93985a9349f.jpg,1,0
Img_1237_jpg.rf.9f22302d1c8aa338599d4b3eecbdb90b.jpg,1,0
fire1-937-_jpg.rf.e185e2e577c928809a1153b4162bc7d3.jpg,1,0
WEBFire1324_jpg.rf.7f61161f5288100d043c85bcaf6e4e21.jpg,1,1
fire1-1567-_jpg.rf.be8dc2b793e8b7cf25f17ffd6c0c3fe7.jpg,1,1
Img_1687_jpg.rf.e23fc5bb27ce58e90594f4731cfe20bb.jpg,1,0
Img_2041_jpg.rf.ec62c3dce08268375c6d47e045c20e92.jpg,1,0
Img_526_jpg.rf.e15d0b397997f21b01cb598ddeaa8940.jpg,1,0
Img_1171_jpg.rf.6a0dd27bff8ecf3217fe789d094ebef9.jpg,1,0
NoiseWEBSmoke433_jpg.rf.9da5fc5d79f182385eeb95dd8fb59c41.jpg,1,1
ck0u13mbhte0v0838nxz2zdkf_jpeg_jpg.rf.f602ffcd34d7cfa9c1a6610123e2a4d3.jpg,0,1
MirrorWEBSmoke1215_jpg.rf.cc25f7680939d81d541ae14e8f31d697.jpg,1,1
fire1-838-_jpg.rf.9f6773aff650fe8b96533344dbe53428.jpg,1,0
Img_1863_jpg.rf.b337829b518bcb9597dd995e786240bf.jpg,1,0
new_fire_fire-599_png_jpg.rf.9eed1864ef3e16d5089bcca04a7991da.jpg,1,0
MirrorWEBFire1424_jpg.rf.142e759532f3842bec022b9f231441e2.jpg,1,0
Img_1969_jpg.rf.3bbfc1f42d0242753426e0ddbb7b14f0.jpg,1,0
MirrorWEBFire1417_jpg.rf.514a13f2b41d98e85294ac96358cbc36.jpg,1,0
Img_1347_jpg.rf.34eec037d182794e7b1f4afdc85adc85.jpg,1,0
fire1-1018-_jpg.rf.be5308f5fb9a152ae55299d205e183a5.jpg,1,0
Img_1078_jpg.rf.8a40a10aa1819df5c168e939ddc15993.jpg,1,0
Img_14_jpg.rf.210426f2ea2b5f1a07488421612ea2dc.jpg,1,0
fire1-819-_jpg.rf.a82d69d6bc98e50811b4d610d9801842.jpg,1,1
MirrorWEBSmoke2270_jpg.rf.113e90ff9256cd93343684433607ec16.jpg,1,1
fire1-156-_jpg.rf.4b8c5fcf025c653fd22bce8e6f4379b9.jpg,1,0
Img_537_jpg.rf.381627655d91604ce6ec09f1ef7132c1.jpg,1,0
fire1-1555-_jpg.rf.d62566b60cb439a179d8c66d1186e09a.jpg,1,1
NoiseWEBSmoke1934_jpg.rf.34cd5a21f6f83336ca730cf8be41ddaf.jpg,1,0
Img_1057_jpg.rf.b2024a6ac47911bfc1e4d9477643a183.jpg,1,0
Img_1364_jpg.rf.c21f5b9433467a9f792a22f97c1e2852.jpg,1,0
Img_1444_jpg.rf.9fb6d1c31f97589b5da5e6669c6b256e.jpg,1,0
Img_1995_jpg.rf.113d4dc239d2b41c21002ec757241535.jpg,1,0
fire1-910-_jpg.rf.152d796d96bd155415986c1eeb878860.jpg,1,0
Img_1108_jpg.rf.c06d259ade2da6ad65118111ad2a3a74.jpg,1,0
MirrorWEBFire1313_jpg.rf.89acaba4819a83ee8f27c1a4a777437a.jpg,1,0
fire1-113-_jpg.rf.ae3e699e31cc4cde3f2d6346d3386f3d.jpg,1,0
fire1-343-_jpg.rf.6972afd9c8441eb4f5df8cbc20e72b42.jpg,1,0
Img_7_jpg.rf.8c82ce0b8afc026c0d96625544dcee1d.jpg,1,0
MirrorWEBFire188_jpg.rf.ee4427fc0ba01154d21d21be763696e1.jpg,1,0
ck0lwj354jo7n07218v6vgpvi_jpeg_jpg.rf.8227d734e39a3cf908d0b8d21a641170.jpg,0,1
fire1-850-_jpg.rf.797ad742cacff747b1b3a1172a698a77.jpg,1,0
ck0ndfo8l6ov10701vn095htn_jpeg_jpg.rf.347d8c8c50cfedab8f631bcf54d6a2cf.jpg,0,1
Img_401_jpg.rf.c316ca81bbe05d06c5d64bc6639cb595.jpg,1,0
MirrorWEBSmoke100_jpg.rf.76878583f9c809480a6fe9bc4cdd29b6.jpg,1,1
fire1-193-_jpg.rf.3eb0c01272247a1d7eda40283740f7ea.jpg,1,0
Img_1593_jpg.rf.f247d3edd7a7e0153814c0759a50c665.jpg,1,0
NoiseWEBSmoke3222_jpg.rf.267c06ca11368f2bc52b6cd631b1195c.jpg,1,1
Img_1883_jpg.rf.54b3ba221509e25e3e5fa3bf01bad5b2.jpg,1,0
Img_1780_jpg.rf.5c39911b88ccfbced3b1c9a43c4a2aaf.jpg,1,0
ezgif-frame-062_jpg.rf.1a5cf0778de33a8ee992f6ab5cdd75c5.jpg,1,0
NoiseWEBSmoke2951_jpg.rf.560430c4c0f58e775a4c5c7153a359af.jpg,1,1
Img_1408_jpg.rf.f70707a0ebe333638c3f1807b5168664.jpg,1,0
50_jpg.rf.fed66a7668203000ef998e2641cd9e2a.jpg,1,1
Img_1169_jpg.rf.1e18767eed44e04b3eb2c4d2be5f1271.jpg,1,0
WEBFire164_jpg.rf.a62bd97aabd0c29bd87d39945098d19d.jpg,1,1
WEBSmoke2290_jpg.rf.0e99457eaaddf59d96d74c7167ad25a0.jpg,1,1
Img_413_jpg.rf.9b4b54894d7ff87c6b21a7f4cf987f15.jpg,1,0
WEBFire264_jpg.rf.ea4406cb2a54ed4b91e138b4909c1abe.jpg,1,0
Img_460_jpg.rf.ead3971959b6afaf0f1e77bd3deece89.jpg,1,0
Img_230_jpg.rf.9f6b7fd1d1473df967493809aa86582f.jpg,1,0
93_jpg.rf.2370c869615503c5f7c399b0be32f672.jpg,1,0
fire1-72-_jpg.rf.470bc9b6a720808535fca97aa50f5d3f.jpg,1,0
Img_1619_jpg.rf.1f63a54f9430036ee1f0c8c88d1d5c53.jpg,1,0
fire1-1518-_jpg.rf.b300e21581fbe186122775e4d917ff60.jpg,1,1
Img_1652_jpg.rf.5586f64533f08094e620d8c119a59a85.jpg,1,0
MirrorWEBSmoke687_jpg.rf.587bc43a8a76af63a4bdebc640647eaf.jpg,1,1
Img_1365_jpg.rf.a9205640bf416d2f709f49247ad810c6.jpg,1,0
fire1-1547-_jpg.rf.4f67de12913d77c693a87fb5b73ab80e.jpg,1,0
WEBSmoke2311_jpg.rf.2a808d29a64664d4bc6cd0af13ecd7ce.jpg,1,1
Img_1850_jpg.rf.8eacde8ecdc92e09254b629fdcbe39eb.jpg,1,0
NoiseWEBSmoke3325_jpg.rf.713cb2cd35380b84d38f78bbc66093a7.jpg,1,1
Img_514_jpg.rf.0668f6a1181b8db0cacca76ede65c77e.jpg,1,0
fire1-304-_jpg.rf.bee87f5510c73be6e551428229c05ae9.jpg,1,0
fire1-402-_jpg.rf.b03b829ed757412a6ad3cdb9204c3932.jpg,1,0
fire1-505-_jpg.rf.c28e690ca0c58ad57318fa40675d0b9e.jpg,1,0
Img_1438_jpg.rf.141baef7064ada06cdc4d9317df4be27.jpg,1,0
Img_1031_jpg.rf.df32a38368b4274d2ae3ec4082c6a95d.jpg,1,0
Img_1476_jpg.rf.e665bf4288015a5f3ae0c6cdfdea11a9.jpg,1,0
MirrorWEBSmoke2275_jpg.rf.03335aab5bb8c7c0c82c96538942e2e6.jpg,1,1
Img_497_jpg.rf.44981cfa0fda557b787b422aee20a2e7.jpg,1,0
WEBFire1507_jpg.rf.5a83e3bd5fcd75506c9381e2cb05b6f1.jpg,1,0
Img_1042_jpg.rf.ceaf6356c870ed280f7e0ac396f757cf.jpg,1,0
Img_1583_jpg.rf.12bbcdcc1c7a8f8868fdfb3ea7f5d036.jpg,1,0
Img_2035_jpg.rf.cab677e992b70f1712b3b28be88a6ac8.jpg,1,0
MirrorWEBFire1433_jpg.rf.406ea3ec4b8ed4b29da2898ebc6dded6.jpg,1,1
WEBFire1365_jpg.rf.aa695c6ecaf68bb6ea930b9d6c6d2a37.jpg,1,1
Img_1183_jpg.rf.74e13613a9bf5e13d8c04b3c04538e69.jpg,1,0
WEBFire1882_jpg.rf.69f35b8664db7e1ac708a5eabd795a8f.jpg,1,0
Img_1824_jpg.rf.97f959c08de930612e49f8dcc0a08072.jpg,1,0
Img_199_jpg.rf.06308a26e9bbdee3fea80a4936cb14f4.jpg,1,0
new_fire_fire-48_png_jpg.rf.7c0d5fd663953e480b5f90ea49a57a6d.jpg,1,0
WEBFire1667_jpg.rf.26f09f14841926eca9fb19ff6ea1e811.jpg,1,1
Img_46_jpg.rf.a899a0cfeeda77dbd3b2b760f486d1e8.jpg,1,0
new_fire_fire-442_png_jpg.rf.2ab3316842ee4a410fb85dcfc8e74dfe.jpg,1,0
fire1-90-_jpg.rf.f9cc01ec2d9729591c33a91c2d70f2f1.jpg,1,0
NoiseWEBFire1420_jpg.rf.9cfaaebfa9973cc2dc1215a7822eef69.jpg,1,1
ck0u0dtzbt9mu08385juqmknt_jpeg_jpg.rf.75d1d23b293aa6fc6fe33bd737ebe265.jpg,0,1
fire1-835-_jpg.rf.a4735ad0ba9cfeeb1bb538d2635ebead.jpg,1,0
fire1-1316-_jpg.rf.7dbd7e3ca0fb2ca79612a3747613487b.jpg,1,0
new_fire_fire-561_png_jpg.rf.ccf8a9b93e82814c0af999b0c30e86a1.jpg,1,0
NoiseWEBFire057_jpg.rf.037692c22800048ad10001bcfa246d13.jpg,1,1
Img_1290_jpg.rf.9aa05d3d92a232c30665596d83f32cd1.jpg,1,0
Img_1393_jpg.rf.28733f9de47ef6d5f5474a92f32ee934.jpg,1,0
Img_403_jpg.rf.676637af5927133bd940a019abc6340f.jpg,1,0
Img_2014_jpg.rf.7d85791af64f77ff97cac2bc33de06ea.jpg,1,0
Img_1927_jpg.rf.c1a82e07b2b4f31ed64635f4c8175a95.jpg,1,0
fire1-384-_jpg.rf.214e8ff951023f46a49ea419b7ec4fe8.jpg,1,0
Img_1822_jpg.rf.22a8f219ebdc28652ac10a931b8fbd16.jpg,1,0
fire1-145-_jpg.rf.e9403c169f87126a247150044fa1fefa.jpg,1,0
fire1-1547-_jpg.rf.8d8a891dadec2b6813e235c9aecbe46d.jpg,1,0
Img_96_jpg.rf.4540a3bc3382a026b51a12d7c1b54ef0.jpg,1,0
Img_1360_jpg.rf.1c2c0efb0efeba830a0b6ea99d27bf05.jpg,1,0
fire1-41-_jpg.rf.ac2e8834606554d4c87684570675db51.jpg,1,0
Img_2002_jpg.rf.00c4ed2120904e3cca8ee9a92131073f.jpg,1,0
Img_1185_jpg.rf.87d333eac67c58064094e0b979c25c10.jpg,1,0
fire1-1552-_jpg.rf.286d194d8613a9970e1ac09098b6edbf.jpg,1,0
ck0nf3wev47fm0794xfr1xuhs_jpeg_jpg.rf.1a663c61909725c7f276d47f4a329ea8.jpg,0,1
new_fire_fire-519_png_jpg.rf.5976b99c85b09802b11620b90d35d06c.jpg,1,0
Img_1219_jpg.rf.7814fd89ffcdf16e11388ba7b87d0cf1.jpg,1,0
fire1-827-_jpg.rf.e1362bcc5d7433302ecb1b4022e062d9.jpg,1,0
Img_90_jpg.rf.fe5038f8c3a1824d56c63f3399cadc43.jpg,1,0
fire1-594-_jpg.rf.effc8568a785608c7fe55a5851e34fff.jpg,1,1
Img_1053_jpg.rf.d02a4ed645ec0f70bd88bbd66b955b3d.jpg,1,0
new_fire_fire-668_png_jpg.rf.82a653bf336ebf53fc679bf0cb931ebd.jpg,1,0
Img_115_jpg.rf.4e4477b1ed420f0b4aca847ab1efde03.jpg,1,0
ck0rqq0y3j4tu0848p884qvn1_jpeg_jpg.rf.c524d014ca42d7b98522b8f8fc3f428d.jpg,0,1
Img_1806_jpg.rf.3b7d52bb95eb8c712088120b3c81a899.jpg,1,0
Img_1663_jpg.rf.1a1de569c0752f5529d64817cf8c9271.jpg,1,0
Img_1750_jpg.rf.fa26501994d7c75d9d77ee413ff65c70.jpg,1,0
WEBFire1546_jpg.rf.02b570a10c017785728b822ba096b833.jpg,1,0
Img_30_jpg.rf.11a6bebd9e3732fcf93c4d3ac057797a.jpg,1,0
139_jpg.rf.fe6bc57a02c99a765bbb41d522c22f72.jpg,1,1
Img_1142_jpg.rf.23b2db7f147169e56ca533bbb750c211.jpg,1,0
fire1-603-_jpg.rf.363ba20433bd13c5a0d8a2f935a0d29f.jpg,1,1
Img_1148_jpg.rf.b20a5043100fcacc9682cccac28d5b13.jpg,1,0
fire1-1593-_jpg.rf.66134f58c969a145f0ac129ea59cec18.jpg,1,0
Img_107_jpg.rf.3da2ad0a70cf4eaafd11625202ce2eb4.jpg,1,0
Img_2044_jpg.rf.3c0597558cb0bd879730455c703668e5.jpg,1,0
ezgif-frame-076_jpg.rf.68adf54d77e7c77874c79159264dd47b.jpg,1,0
WEBSmoke1215_jpg.rf.40ead8607b1fec4606f57474fc53ff0b.jpg,1,1
Img_1938_jpg.rf.ec12b0875cf7cade4fce78ce34f5a122.jpg,1,0
fire1-933-_jpg.rf.e1e1c4365e2b59610758f530af0c3399.jpg,1,0
NoiseWEBSmoke3326_jpg.rf.2ba09bd3c67f0b31091b7e29da564f1f.jpg,1,1
WEBFire1893_jpg.rf.41bba6bef7172154524e9889d65c3154.jpg,1,0
Img_2088_jpg.rf.5a47e1413dcf09d2869937e836d9e9ac.jpg,1,0
Img_1807_jpg.rf.b78cea120505940a1876dc9eaeb98a3b.jpg,1,0
MirrorWEBSmoke2529_jpg.rf.6f39465f24f14d156516272cbaaf1861.jpg,1,1
Img_103_jpg.rf.374bd3dd84786ea935ccd583ac781fe2.jpg,1,0
Img_1234_jpg.rf.1c342c6bd6626c2e84cb86517fd81cea.jpg,1,0
MirrorWEBFire1903_jpg.rf.dba4d7b45e524b342b713b8f5bd5bf40.jpg,1,0
ck0k9aqm99o2o0721aml8qpqr_jpeg_jpg.rf.4e93da0ead97d80cdc15d74aa35c137c.jpg,0,1
Img_484_jpg.rf.ed8439117cbd94bf4efeba9c2fdfe6e0.jpg,1,0
Img_1782_jpg.rf.6613ee22247abb866ce5925630bf4351.jpg,1,0
fire1-1551-_jpg.rf.c342b010ec30d6f075c054696fb3bedd.jpg,1,0
MirrorWEBFire1550_jpg.rf.e919fdf9a8772068e236cf8b7e131434.jpg,1,0
FireDetectionImage_WEBFire099_jpg.rf.723b7532ceb5ee2276a1815bb5b35b7e.jpg,1,1
MirrorWEBFire1546_jpg.rf.ed03aed18bd95bc7a7770accc74ad113.jpg,1,0
fire1-1290-_jpg.rf.4df282d446b138ad81f1d99064c4d888.jpg,1,1
MirrorWEBFire1553_jpg.rf.e895edfc706ebf7eb9e7cef22ab0dde1.jpg,1,0
WEBFire1205_jpg.rf.282510ac9d11569d6caf9d79bb8838d5.jpg,1,0
1108_jpg.rf.fcb44b02432aa83bc1a2b899546bbc50.jpg,1,1
ck0tznjlaumey0701fbjp1dbu_jpeg_jpg.rf.faf1095270538bee380cb9d60388c517.jpg,0,1
fire1-370-_jpg.rf.9ea0e442b811210bb0a0ef785505f6b5.jpg,1,0
WEBFire1379_jpg.rf.212bcbb4683f5702b4e8278c0a9ca150.jpg,1,1
new_fire_fire-81_png_jpg.rf.56aa3bdc35f05588b0df50b88ceed7cc.jpg,1,1
MirrorWEBSmoke1082_jpg.rf.5edcab3d3498a2d60a4e89d360f5b4ee.jpg,1,1
Img_552_jpg.rf.7d4998018fbcf329af6d4291a3236766.jpg,1,0
NoiseWEBSmoke2186_jpg.rf.5db9c8a2c42eb127490ccef1e7c76f39.jpg,1,1
Img_1372_jpg.rf.95c3131353c2941c5be834ea65f772d9.jpg,1,0
fire1-1242-_jpg.rf.d1f60273252c0adbaa0323711a86d01a.jpg,1,1
fire1-740-_jpg.rf.3ac0e2771a76dd5b1ccb17ed748359bd.jpg,1,1
ck0l95c8fegck072116xdbwp6_jpeg_jpg.rf.01c33bb42e38c5ab0d1929950a2bb213.jpg,0,1
Img_1894_jpg.rf.afcb0a187a6aeb48f9c02a0006265655.jpg,1,0
Img_264_jpg.rf.bae754b9e48d37d0ef2837923bb237e8.jpg,1,0
Img_1848_jpg.rf.47ee688956de82d3035e082c4de2182e.jpg,1,0
Img_357_jpg.rf.82d56966b09dabd4152b8fb1ce79810b.jpg,1,0
fire1-321-_jpg.rf.a14a88ff8a7c44c327c2879d33222c58.jpg,1,0
Img_1152_jpg.rf.f49b9ee48cb6d81f6a6b0d2a918ffed1.jpg,1,0
Img_1146_jpg.rf.d7c42f1490052922c8ec7c1cd3da6c99.jpg,1,0
fire1-99-_jpg.rf.f284b052a1a04afe61ffe513bd97015f.jpg,1,0
Img_1984_jpg.rf.a2de9f47a8edf541e758ad0217df6519.jpg,1,0
628_jpg.rf.b107056c81b2431c384ed9f70285fd96.jpg,1,1
NoiseWEBSmoke298_jpg.rf.9aef539b6a5d4855cd329b3d3f75af04.jpg,1,1
Img_64_jpg.rf.33895f1c6bdbda076bc0e2274f5b5508.jpg,1,0
WEBFire1556_jpg.rf.9244d411b3f5c6688b72fd5bc986a979.jpg,1,0
fire1-459-_jpg.rf.8f652d2b54f9e849a7849c7132c539cc.jpg,1,0
Img_2090_jpg.rf.df11a842a7688f2c52c5d4a0bc745da5.jpg,1,0
fire1-162-_jpg.rf.2d6e074dc483fbb6e34e4bea63e47f5d.jpg,1,0
Img_1770_jpg.rf.87995cbe8718fded62c45593a2d73717.jpg,1,0
Img_1690_jpg.rf.cb26593b1d1cc5a7f38fdde1ffb9434e.jpg,1,0
Img_1865_jpg.rf.0f1bda519b93fd542e13be4ef55955ec.jpg,1,0
fire1-445-_jpg.rf.04e9fc632704e84d467fa963af8fb78a.jpg,1,0
WEBFire2133_jpg.rf.95b158e75d8857b4084da47d83caa17c.jpg,1,0
Img_1670_jpg.rf.a0194bbc053923e24f7395da0379dd54.jpg,1,0
ck0ndxwjf3icx0794m3hlih4u_jpeg_jpg.rf.92abd65fa8819c4929bd9f94089cfa26.jpg,0,1
MirrorWEBSmoke2386_jpg.rf.2773bd8264adf54fd80195a69aaaa2e3.jpg,1,1
Img_1463_jpg.rf.b0ef80b4453d600c137d88f2f8c99cfc.jpg,1,0
MirrorWEBFire398_jpg.rf.092d99ca6c3b39f40685dd4cd9b94725.jpg,1,1
Img_1059_jpg.rf.5d0675cac3babd81803d795fb702e31f.jpg,1,0
Img_1718_jpg.rf.eedc6d124be97f2c83a2a8005bb8f3d1.jpg,1,0
Img_1610_jpg.rf.661c7ade83edf0ba351c62db9bacb2a3.jpg,1,0
Img_1279_jpg.rf.c1d00bc3ee51f8f555e11a9ac919af01.jpg,1,0
Img_1645_jpg.rf.c5ab855d475f053f1f893720f31dc42f.jpg,1,0
fire1-957-_jpg.rf.d8f08a28f8395b745569c72b053d188d.jpg,1,1
Img_23_jpg.rf.9f416d1ea364aef7d6bb5a93717310c6.jpg,1,0
WEBSmoke1241_jpg.rf.54605427932fa1d2bbdb53759d1fba0f.jpg,1,1
Img_1601_jpg.rf.e4df0fb6160f80bbd6a4f0308f7b0c5b.jpg,1,0
Img_1786_jpg.rf.98f3f74ca59940a325fe4d58f81a686a.jpg,1,0
1287_jpg.rf.ce017eeed3068c6db8341da4877d791b.jpg,1,1
fire1-1364-_jpg.rf.9cd99824481e7062c62f003e1e0b8e8f.jpg,1,1
Img_250_jpg.rf.6ec41f20cf84b552da27878ee0d69dbf.jpg,1,0
fire1-581-_jpg.rf.6ae066394153a25d920937c8ad9a0002.jpg,1,0
Img_1847_jpg.rf.c343383a4dc45810579451e84bd9994d.jpg,1,0
MirrorWEBFire1427_jpg.rf.276810951257d85a46596cf35a8973f5.jpg,1,0
fire1-497-_jpg.rf.0a44fdd5b0a801f102f712b2ba702267.jpg,1,0
Img_1417_jpg.rf.0474c3edbfb60b5b06c354f681fcda2e.jpg,1,0
fire1-1228-_jpg.rf.2da0d40b206982246366079170ece66f.jpg,1,0
732134a6ffd2435f_jpg.rf.65b2df9463c5670ada37c7dde89aaa60.jpg,1,0
fire1-231-_jpg.rf.74984731dadae2eea519502b7813d026.jpg,1,0
fire1-949-_jpg.rf.100e3aa64bb21883bc82e47d83359594.jpg,1,1
Img_341_jpg.rf.eb5a0ba1db1ca8ab29753564eb8ff671.jpg,1,0
Img_1246_jpg.rf.e3af638499b134bd6e03f852fa6f1b5c.jpg,1,0
fire1-133-_jpg.rf.5c62110aa7cf3c58ad7d03f7e1ab26be.jpg,1,0
